Title,PhoneNumber,Address,Company Website,Email,Social medias
Vita Liberté Alfortville,987190328,7 rue de la Marne94140 Alfortville,https://www.vitaliberte.fr/les-clubs/alfortville/,alfortville@vitaliberte.fr,"https://www.facebook.com/VitaLiberteAlfortville/,https://www.instagram.com/vitaliberte_alfortville/,https://www.facebook.com/vitalibertefrance/,https://www.instagram.com/vita_liberte_officiel/"
Vita Liberté Marseille 9 Bonneveine,491216499,18 rue Jacques ReattuBuroparc bât. D13009 Marseille,https://www.vitaliberte.fr/les-clubs/marseille-9/,buroparc9@vitaliberte.fr,"https://www.facebook.com/Vita-Libert%C3%A9-Buroparc-Bonneveine-701102943418598/,https://www.facebook.com/vitalibertefrance/,https://www.instagram.com/vita_liberte_officiel/"
Vita Liberté Marseille 12 La Valentine,491526275,70 Avenue des Peintres Roux13012 Marseille,https://www.vitaliberte.fr/les-clubs/marseille-la-valentine/,lapenne@vitaliberte.fr,"https://www.facebook.com/vitalibertelapennesurhuveaune,https://www.facebook.com/vitalibertefrance/,https://www.instagram.com/vita_liberte_officiel/"
Informations sur Wake Up Form Nantes - Les sorinieres,33240311355," Rue de Nantes 10, 44840, Les Sorinières ",https://www.wakeupform.fr/club/lessorinieres,,"https://www.facebook.com/lessorinieres.wakeupform/,https://www.instagram.com/lessorinieres.wakeupform/,https://www.instagram.com/p/Cuq5g2RoUj-/,https://www.instagram.com/p/CuhkHjPI4xP/,https://www.instagram.com/p/CuUeaO0oN9e/,https://www.instagram.com/p/CuCc2UWoNq9/,https://www.instagram.com/reel/Ct9hCFZt3uc/,https://www.facebook.com/france.wakeupform/,https://www.instagram.com/france.wakeupform/"
Warzone Crossfit,680465595,219 chemin de Château Gombert13013 Marseille,https://www.warzone-crossfit.com,,
Informations sur Wellness Sport Club Grenoble,33476466060," Rue de Stalingrad 18, 38100, Grenoble ",https://www.wellness-sportclub.fr/clubs/grenoble/,grenoble@wellness-sportclub.fr,"https://www.facebook.com/WellnessSportClubGrenoble/,https://www.facebook.com/WellnessSportClubFrance,https://www.instagram.com/wellness_sportclubfr/"
Wellness Sport Club Marseille Le Prado,496195916,330 Avenue du Prado13008 Marseille,https://www.wellness-sportclub.fr/clubs/marseille-prado/,grenoble@wellness-sportclub.fr,"https://www.facebook.com/wellnesssportclubmarseilleprado/,https://www.facebook.com/WellnessSportClubFrance,https://www.instagram.com/wellness_sportclubfr/"
X25 Minutes La Défense,621010910,8 Rue Hoche92800 Puteaux,https://www.x25minutes.com/,minutes@gmail.com,"https://www.facebook.com/x25minutesladefense/,https://www.instagram.com/x25minutes_ladefense/?hl=fr"
ZippyPass,142974559,130 rue de Courcelles75017 Paris,https://www.zippypass.com/,,
Pure Fitness Clichy,699301919,4 Rue de l'Ancienne Mairie92110 Clichy,Pure Fitness Clichy,infopurefitness92@gmail.com,
StimBodyFit,788389737,64 rue des vertus13005 Marseille,stimbodyfit.fr,,
Body & Mind Pilates,781841605,275 avenue du Prado13008 Marseille,www.bodyandmindpilates.fr,f783364@sentry.io,https://www.instagram.com/bodyandmindpilatesmarseille/?hl=fr
Bodytech VIP Paris 17,145782853,"63, rue Laugier75017 Paris",www.bodytech-vip.com/,"bodytechvip17@gmail.com, f783364@sentry.io","https://instagram.com/bodytech.vip?utm_medium=copy_link,https://www.facebook.com/Bodytech-VIP-17%C3%A8-347729472642246"
Centre Sur Mesure,147350639,30 ter rue Estienne D'Orves92120 Montrouge,www.centre-surmesure.com,,
EffiScience Paris,33667572170,2 rue de Cicé75006 Paris,www.effiscienceparis.com,reservations@effiscience.paris,
Elifit,465588303,28 Avenue de Saint-Jérôme13013 Marseille,www.elifit.fr,,https://www.facebook.com/elifitsaintjerome
ADASE,147260915,"1, rue Jean Mermoz94270 Le Kremlin-Bicêtre",www.ladase.fr,"contact@ladase.fr, max.segarra@gmail.com","https://www.facebook.com/ADASE.KB/,https://www.instagram.com/adasekb/"
Lofting Boulogne,146205151,105 Rue du Point du Jour92100 Boulogne-Billancourt,www.lofting.club,contact@lofting-boulogne.com,"https://www.facebook.com/loftingboulogne,https://www.instagram.com/lofting_club/?hl=fr"
L'Orange Bleue Marseille 11 La Valentine,488224173,105 Boulevard de la Barasse13011 Marseille,www.lorangebleue.fr/clubs/marseille-la-valentine,"email@email.com, marseille11OB@gmail.com","https://www.facebook.com/lorangebleue.valentine/,https://www.facebook.com/lorangebleuefrance,https://www.instagram.com/lorangebleuemoncoachfitness/"
Platinum Coaching,613383722,48 Rue Lamartine75009 Paris,www.platinumcoaching.fr,"a@ymail.com, contact@platinumcoaching.fr","https://www.facebook.com/Platinum-Coaching-107268534883204,https://www.instagram.com/platinum.coaching/"
R2 Pereire,145748011,15 Boulevard Gouvion-Saint-Cyr75017 Paris,www.r2training.fr,"marie.bellego@gmail.com, maelle.vortisch@gmail.com, ptraining@me.com, thibaudsekola@gmail.com, nicolasmichelet90@gmail.com, bastienflorentin@gmail.com, benjamin.tournade@gmail.com, pascalebouk@gmail.com, laurent.ouchene@outlook.fr, joffreybelloy@gmail.com, c-kevin@hotmail.fr, contact@r2training.fr, mathilde.aucouturier@gmail.com, joffcoaching@yahoo.fr",
Skarbowsky GYM Paris 20,984504881,30 rue du Borrégo75020 Paris,www.skarbowsky-gym.com,,
Smart Body La Défense,147753108,"1 patio de la PyramideEsplanade de la Défense, au pied de la tour EDF92800 Puteaux",www.smart-body.fr,f783364@sentry.io,"https://www.facebook.com/smartbodyfrance/,https://www.instagram.com/smart_body_/"
UPGRADE Private Coaching,616134960,51 Rue Rodier75009 Paris,www.upgradeprivatecoaching.com,,https://www.instagram.com/upgrade_private_coaching/
Neoness Paris,,Neoness75000 Paris,,,"https://www.facebook.com/NeonessFitness/,https://www.instagram.com/neonessofficiel/"
Esthetic Center - Prado,612942450,331 Avenue du Prado13008 Marseille,,,http://www.facebook.com/leaseprotectfrance
Pole Dance Marseille,612535880,35 bis rue de la paix marcel paulsous les escaliers à gauche13001 Marseille,https://www.poledancemarseille.com/,contact@poledancemarseille.com,"https://www.facebook.com/pages/Pole-Dance-Marseille/345943920117,https://instagram.com/poledancemarseille/"
RITM Paris 17 Ternes,180490920,71 avenue des Ternes75017 Paris,https://www.talentvalues.net/,contact@talentvalues.net,
Centre de Yoga Iyengar Marseille,491341525,19 place Sébastopol13004 Marseille,,,"https://www.facebook.com/marseilleiyengaryoga/,https://www.instagram.com/yogaiyengarmarseille"
N Génération Plus,490421037,Route de Marseille13300 Salon-De-Provence,https://all.accor.com/hotel/B6X3/index.en.shtml,HB6X3@accor.com,
Centre I-Motion Club Marseille 13008,687007044,24 Rue du Commandant Rolland13008 Marseille,https://www.meilleursagents.com/,contact@bestagents.com,https://www.facebook.com/meilleursagents
Au Royaume de Saba,663109204,63 rue Marx Dormoy13004 Marseille,https://www.meilleursagents.com/,contact@bestagents.com,https://www.facebook.com/meilleursagents
Yoga et Transformation,491083817,21 rue Roger Schiaffini13003 Marseille,https://www.yogatotransform.com/,,"https://www.facebook.com/yogatotransform,https://www.instagram.com/yogatotransform"
THE SQUARE,623897900,126BD CHAVE13005 Marseille,https://www.thesquare.ie/,customerservice@thesquare.ie,"https://www.facebook.com/TheSqTallaght/,https://www.instagram.com/thesqtallaght/"
Sporting Spirit of St Louis,491031756,30 rue le Chatelier13015 Marseille,https://stlsports.org/,,"https://www.facebook.com/stlouissports,https://www.instagram.com/stlsportscom"
Aqua'Form Marseille,491899881,4 rue Louis Reybaud13012 Marseille,https://www.facebook.com/Aquaforme-1591556797724660/,fatiha.bennani@yahoo.fr,
Ecole Dance Music,615391858,26 rue François Mauriac13010 Marseille,,,
Espace Forme le Littoral,981420408,2 bis route de la Gavotte13015 Marseille,https://www.le-littoral.com/mentions-legales/,redaction@le-littoral.com,
CF7 SPORT NUTRITION PLAN DE CUQUES,491951173,40 AV PAUL SIRVENT13380 Plan-de-Cuques,https://cf7-plandecuques.fr/boutique/,contact@cf7-plandecuques.frOpens in your app ,"https://www.facebook.com/CF7-Sport-Nutrition-Plan-de-Cuques-107028837842593,https://www.instagram.com/cf7.plandecuques/"
House Fitness,488086383,Boulevard BrumaireParc des Vieux Cyprès13013 Marseille,https://www.housefitnessbirr.com/,housefitnessbirr@gmail.com,"https://www.instagram.com/housefitnessbirr/,https://www.facebook.com/House-Fitness-Birr-2037851416472775/"
L'Atelier La Valentine,491444445,144 route de la Valentine13011 Marseille,https://lateliersport.fr/,hello@lateliersport.fr,"https://www.facebook.com/lateliervalentine/,https://www.instagram.com/latelier_salledesport/"
La Ballerine,623067181,305 Boulevard Albert EinsteinChâteau-Gombert13013 Marseille,https://laballerina.co.uk/,reservations@laballerina.co.uk,"https://www.facebook.com/LaBallerina6/,https://www.instagram.com/laballerinacoventgarden/"
L'Atelier Les Olives,491066060,113 avenue des Olives13013 Marseille,facebook.com/people/LAtelier-des-Olives-Sarl-dArchitecture/100045809335723/?locale=fr_FR,AtelierDesOlives@gmail.com,
Fitness Park Saint-Denis - Carnot,142438500,35 Boulevard Carnot93200 Saint-Denis,https://www.fitnesspark.fr/club/saint-denis-carnot/,reclamations@fitnesspark-group.com ,"https://www.facebook.com/fitnessparkofficiel/,https://www.instagram.com/fitnessparkofficiel,https://www.facebook.com/fitnessparkrosnysousboisrosny2,https://www.instagram.com/fitnessparkrosny/,https://www.instagram.com/fitnessparkofficiel/"
Ressort Santé,143570770,9 rue Alphonse Baudin75011 Paris,,,
SVHealthy,145261252,31 Rue de Mogador75009 Paris,,,
AERO'FIT BOXING,603065744,3 rue CaillauxGymnase Caillaux75013 Paris,https://aerosportsimpex.com,info@aerosportsimpex.com,
Fitness Story Paris 17,142291614,27 Rue Lantiez75017 Paris,,,
Keep Cool Paris 16 Victor Hugo,142560883,74bis Rue Lauriston75016 Paris,https://www.keepcool.fr/salle-de-sport/marseille-vieux-port/,contact@keepcool.fr,"https://www.facebook.com/keepcoolofficiel,https://www.instagram.com/keepcool_officiel/"
Club Connect Dev,559245519,Avenue de versailles75016 Paris,https://clubconnect.com/,info@clubconnect.com,"https://www.facebook.com/clubconnectsoftware/,https://www.instagram.com/clubconnectsoftware/"
BASIC FIT Courbevoie,147173203,20 Ter rue des BezonsCentre Commercial Charras92400 Courbevoie,https://www.basic-fit.com/en-fr/clubs/basic-fit-courbevoie-rue-de-bezons-a05a57a134714290b4ee4c5aed189ec3.html,,"https://www.facebook.com/basicfitnederland,https://www.instagram.com/basicfitnl/"
ENVIDO Boulogne,147120961,106 avenue Edouard Vaillant92100 Boulogne-Billancourt,https://www.guide-piscine.fr/thermes-de-france/hauts-de-seine/envido-a-boulogne-billancourt-995_T,,https://www.facebook.com/sharer.php?u=https%3A%2F%2Fwww.guide-piscine.fr%2Fthermes-de-france%2Fhauts-de-seine%2Fenvido-a-boulogne-billancourt-995_T
Origyn Puteaux,146390819,13 Rue Victor Hugo92800 Puteaux,https://origynandco.com/,contact@origynandco.com,"https://www.facebook.com/Origynandco/,https://www.instagram.com/origynandco/?hl=fr"
Magic Form Courbevoie,146355530,33 Rue du Moulin des Bruyères92400 Courbevoie,https://magic-form.fr/,,
Magic Form Paris 19ème,144653838,58 Rue Riquet75019 Paris,https://magic-form.fr/,,
Tap n'Swing,620497818,3 rue des Vignoles75020 Paris,,,
Fédération de Sport de Danse de France et de Danse de Loisirs,142745550,40 rue Quincampoix75004 Paris,https://fededanse.fr,contact@fededanse.fr,https://www.facebook.com/fsd.cndca.3
Rasa Yoga Rive Gauche,143541459,21 rue Saint Jacques75005 Paris,rasa-yogarivegauche.com,shanti@rasa-yogarivegauche.com,https://www.facebook.com/RasaYoga/
Club,123456789,Paris91231 Paris,,,
potomac,33768565436,"paris, aix la provence12980 Paris",,,
Keep Cool La Défense Grande Arche,146920202,4 Boulevard des Bouvets92800 Puteaux,https://www.keepcool.fr/s/salle-de-sport-saint-etienne/?utm_source=campaign-gmb,contact@keepcool.fr,"https://www.facebook.com/keepcoolofficiel,https://www.instagram.com/keepcool_officiel/"
Les Thermes Saint Germain,156813111,5 passage de la Petite Boucherie75006 Paris,https://www.thermes-saint-gervais.com/en/,accueilspa.tsgmb@loreal.com,"https://www.instagram.com/thermessaintgervais/,https://fr-fr.facebook.com/Thermes-Saint-Gervais-128640747247119/"
Power Plate Nouvelle Vibe Centre,142715229,6 rue des Filles du Calvaire75003 Paris,linktr.ee/powerplategulf,hello@powerplategulf.com,https://www.facebook.com/PowerPlateGulf/
Centre International Sivananda de Yoga Vedanta,140267749,140 rue du Faubourg Saint Martin75010 Paris,https://sivananda.org/,hq@sivananda.org,
Ban Thai Spa,140280080,5 rue Mandar75002 Paris,https://banthaispa.com/en,,
Let's Ride,184058191,21 Rue des 3 Bornes75011 Paris,,,
Association Aza,142459583,44 boulevard Magenta75010 Paris,,,
F‚deration Internationale Enseignement Hatha Yoga,142603210,322 rue Saint Honor‚75001 Paris,,,
Dynamo Cycling Op‚ra,100000000,14 rue Saint Augustin75002 Paris,,,
Tout le Monde en Parle,148871741,13 rue Hauteville75010 Paris,,,
La Maison Popincourt,143389684,4 cit‚ Popincourt75011 Paris,,,
DETENTE,,12 rue saint anne75002 Paris,,,
Lafond Jean,147709595,26 rue d'Enghien75010 Paris,,,
Jeannoutot Caroline,687031001,7 rue Michel Chasles75012 Paris,,,
Natural Beauty,751668354,286 Route des Trois Lucs13011 Marseille,,,
Ecole de Danse Latines Tropicales,143722626,170 bis rue du Faubourg Saint Antoine75012 Paris,,,
Effiscience Paris,767572170,2 rue de cic‚75006 Paris,,,
Dans la Cour,143434612,173 rue du Faubourg Saint Antoine75011 Paris,,,
Ritz Health Club,143163060,17 place Vend“me75001 Paris,,,
AcuYoga,761606553,4 avenue Claude Vellefaux75010 Paris,,,
Hc,Y,Paris75010 Paris,,,
Studio Danse Pilates Paris,148050130,18 passage de la Main d'Or75011 Paris,,,
F‚d‚ration Fran‡aise de Hatha Yoga,145440259,50 rue Vaneau75007 Paris,,,
Espace Form Oberkampf,143575619,160 rue Oberkampf75011 Paris,,,
En forme +,628829200,Rue de la sant‚75014 Paris,,,
GymCoach,654781525,17 Rue Dumas75011 Paris,,,
Madelaine,665337258,7 rue du Caumartin75009 Paris,,,
Dumbbell seeker,647971997,52 Boulevard Saint Jacques75014 Paris,,,
La Geste du Loup Gris,965012543,50 rue M‚nilmontant75020 Paris,,,
Amana,143227212,21 rue Froidevaux75014 Paris,,,
World Class Fitness Center Paris,140787948,17 boulevard Saint Jacques75014 Paris,,,
Kriya Yoga Sharanam,143580350,66 rue Couronnes75020 Paris,,,
Anjaliom,142005420,144 boulevard de la Villette75019 Paris,,,
Le temps du Yoga et de la Relaxation,145355888,81 rue Daguerre75014 Paris,,,
Labat Marie H‚lŠne,145708870,49 avenue Edison75013 Paris,,,
Centre AQUASVELT 7Šme,144490799,43 avenue Duquesne75007 Paris,,,
Yoga Center Nation,142556659,2 passage Turquetil75011 Paris,,,
Tango Hors Piste,687012125,Port de la Gare75012 Paris,,,
Raja Yoga Paris 20,143584427,74 rue Orfila75020 Paris,,,
Le Riad,147972552,184 rue des Pyr‚n‚es75020 Paris,,,
kickeurs club,652815104,31 rue pixerecourt75020 Paris,,,
Dynamo Cycling Bo‚tie,0,79 rue la Bo‚tie75008 Paris,,,
Club de la Nation,143731374,5 rue de Lagny75020 Paris,,,
U.S.C.M.B,145890773,22 rue Charles Fourier75013 Paris,,,
Yoga Esot‚rique Int‚gral,681028185,175 rue de Tolbiac75013 Paris,,,
CrossFit Original Addicts I,658020932,72 boulevard de Charonne75020 Paris,,,
C WHITE,153535050,"127, rue du Faubourg Saint-Honor‚12 rue des renaudes75008 Paris",,,
aqualady,982387806,38 Rue des Ormeaux 75020 Paris75020 Paris,,,
Sens et Vie,142996125,9-11 avenue Franklin Roosevelt75008 Paris,,,
Omnisens Espace Bien Etre,143419696,23 rue des Pirogues de BercyBercy Village75012 Paris,,,
Espace Fontaine,148742370,9 rue Fromentin75009 Paris,,,
BASIC FIT Paris 13 Choisy,0899-650027,63 Avenue de Choisy75013 Paris,,,
NR Fight Paris 13,659178458,33 rue des Terres au Cur‚75013 Paris,,,
Ecole de Danse Derbesse,145881733,9 rue du Docteur Leray75013 Paris,,,
Dance Factory,788941551,9 rue Edmond Valentin75007 Paris,,,
Ecole de culture physique de la Rive Gauche,145429000,108 avenue du G‚n‚ral Leclerc75014 Paris,,,
MAGIC FORM,781496413,MAGIC FORM 58 RUE RIQUET75019 Paris,,,
CompiŠgne Club,782401123,135 Avenue de Grenelle75015 Paris,,,
Phenix Muay Thai Paris,661613603,5b rue EugŠne Oudin‚75013 Paris,,,
Le Centre de Danse Al‚sia,145435657,119 avenue du G‚n‚ral Leclerc75014 Paris,,,
Newenergie Yoga,145226118,4 rue Saint Jean75017 Paris,,,
Vishwa Nirmala Dharma Sahaja Paris 15,145789359,38 rue Fondary75015 Paris,,,
Actuel Tap Dance Claquettes,145749801,2 Villa Wagram75008 Paris,,,
Private Coach,148889612,41 rue Cardinet75017 Paris,,,
L‚to L‚t‚,614701580,12 rue Tristan Tzara75018 Paris,,,
Centre AQUASVELT 17Šme,950419031,26 rue des Renaudes75017 Paris,,,
Energy Fit,682192819,9 rue lantiez75017 Paris,,,
Association Lotus Yoga,665674815,25 Bis avenue de la R‚publique92120 Montrouge,,,
HEGO CrossFit? Batignolles,142291724,18 rue Pouchet75017 Paris,,,
SlimTec Concept Paris,626751646,100 rue de Tocqueville75017 Paris,,,
Forest'Hill Ivry sur Seine,146584040,14 rue Jules Vanzuppe94200 Ivry-Sur-Seine,,,
Centre de Yoga pour la Sant‚,611850335,18 rue N‚laton75015 Paris,,,
AABr‚sil,660928807,7 rue d'Ankara75016 Paris,,,
Bodyblow,173708339,9 rue gavarni76116 Paris,,,
RCF SAUSSURE,185089188,154 Rue de Saussure75017 Paris,,,
Piscine Champerret,147664998,36 boulevard de Reims75017 Paris,,,
Alis‚ Danse,142533514,25bis avenue de la R‚publique92120 Montrouge,,,
Acad‚mia Cadix,148282600,2 rue Cadix75015 Paris,,,
Yoga Traditionnel et Sant‚ Pantin,148402027,3 rue Gutenberg93500 Pantin,,,
INSTITUT DE FORMATION PROFESSIONNELLE RICK ODUMS (IFPRO),768500489,42 rue des sept arpents93500 Pantin,,,
D‚fi Gym Andelnans,384571454,88 rue de la convention75015 Paris,,,
Coach Institute,145200651,20 rue Boulainvilliers75016 Paris,,,
Espace Gym Paris,613590415,7 rue M‚rim‚e75016 Paris,,,
